Facility RPA,Facility WPA,Permit,Site Name,Permit Type,Site Category,Latitude,Longitude
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
South West,Swindon,CP3138QD,Swindon Clinical Waste Transfer and Treatment Facility - EPR/CP3138QD,T07 : Clinical Waste Treatment installation,Treatment,51.57551937345117,-1.7693599739297445
